Rank,Name,basename,Genre,Platform,Publisher,Developer,Year,Global_Sales,NA_Sales,PAL_Sales,JP_Sales
8342,The Witch and the Hundred Knight,the-witch-and-the-hundred-knight,Role-Playing,PS3,NIS America,Nippon Ichi Software,2014,0.22,0.08,0.02,0.1
8351,Kartia: The Word of Fate,kartia-the-word-of-fate,Strategy,PS,Atlus,Atlus Co.,1998,0.22,0.05,0.03,0.12
8375,Danganronpa Another Episode: Ultra Despair Girls,danganronpa-another-episode-ultra-despair-girls,Shooter,PSV,NIS America,Spike Chunsoft,2015,0.22,0.06,0.01,0.12
8384,Tropico 3,tropico-3,Strategy,X360,Kalypso,Haemimont Games,2010,0.22,0.15,0.02,0.03
8400,Disgaea D2,disgaea-d2,Misc,PS3,NIS America,Unknown,2013,0.22,0.09,0.0,0.1
8410,Hunted: The Demon's Forge,hunted-the-demons-forge,Role-Playing,X360,Bethesda Softworks,InXile Entertainment,2011,0.22,0.13,0.07,0.0
8411,Afrika,afrika,Adventure,PS3,Natsume,Rhino Studios,2009,0.22,0.12,0.0,0.08
8433,Armored Core V,armored-core-v,Simulation,X360,Namco Bandai,From Software,2012,0.22,0.13,0.03,0.04
8439,Anarchy Reigns,anarchy-reigns,Action,PS3,Sega,PlatinumGames,2013,0.21,0.1,0.03,0.06
8457,Atelier Escha & Logy: Alchemists of the Dusk Sky,atelier-escha-amp-logy-alchemists-of-the-dusk-sky,Role-Playing,PS3,Tecmo Koei,Gust,2014,0.21,0.06,0.03,0.1
8461,Disaster Report,disaster-report,Action,PS2,Agetec,Irem Software Engineering,2003,0.21,0.03,0.02,0.15
8476,The Legend of Heroes: Trails of Cold Steel,the-legend-of-heroes-trails-of-cold-steel,Role-Playing,PS3,Xseed Games,Nihon Falcom Corporation,2015,0.21,0.06,0.02,0.12
8482,Senran Kagura: Peach Beach Splash,senran-kagura-peach-beach-splash,Action,PS4,Xseed Games,Marvelous Entertainment,2017,0.21,0.09,0.02,0.08
8489,Ys VIII: Lacrimosa of Dana,ys-viii-lacrimosa-of-dana,Role-Playing,PS4,NIS America,Falcom,2017,0.21,0.08,0.04,0.08
8490,Lost Planet 3,lost-planet-3,Shooter,PS3,Capcom,Spark Unlimited,2013,0.21,0.07,0.05,0.06
8515,Fate/Extella: The Umbral Star,fate,Action,NS,Xseed Games,Marvelous Entertainment,2017,0.21,0.1,0.06,0.04
8518,Radiant Historia: Perfect Chronology,radiant-historia-perfect-chronology,Role-Playing,3DS,Atlus,Atlus,2018,0.21,0.11,0.03,0.06
8522,50 Cent: Blood on the Sand,50-cent-blood-on-the-sand,Shooter,X360,THQ,Swordfish Studios,2009,0.21,0.12,0.07,0.0
8534,Pro Evolution Soccer 2012,pro-evolution-soccer-2012,Sports,Wii,Konami,Konami,2011,0.21,0.08,0.08,0.03
8539,Ninja Gaiden: Dragon Sword,ninja-gaiden-dragon-sword,Action,DS,Tecmo,Team Ninja,2008,0.21,0.16,0.01,0.02
8545,Tekken 3D: Prime Edition,tekken-3d-prime-edition,Fighting,3DS,Namco Bandai,Namco Bandai Games,2012,0.21,0.06,0.08,0.05
8557,Shadow of Destiny,shadow-of-destiny,Adventure,PS2,Konami,Konami,2001,0.21,0.09,0.07,0.03
8573,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,yu-gi-oh-5ds-world-championship-2011-over-the-nexus,Strategy,DS,Konami,Konami,2011,0.21,0.1,0.03,0.07
8580,Conan Exiles,conan-exiles,Action-Adventure,PS4,Maximum Games,Funcom Oslo A/S,2018,0.21,0.05,0.05,0.09
8586,Vampire Rain,vampire-rain,Action,X360,AQ Interactive,Artoon,2007,0.21,0.18,0.0,0.01
8601,Champion Jockey: G1 Jockey & Gallop Racer,champion-jockey-g1-jockey-amp-gallop-racer,Sports,PS3,Tecmo Koei,Tecmo Koei Games,2011,0.21,0.06,0.05,0.08
8602,Way of the Samurai 3,way-of-the-samurai-3,Action,X360,UFO Interactive,Acquire,2009,0.21,0.12,0.05,0.02
8605,JSRF: Jet Set Radio Future,jsrf-jet-set-radio-future,Action,XB,Sega,Smilebit,2002,0.21,0.13,0.04,0.03
8607,Devil May Cry HD Collection,devil-may-cry-hd-collection,Action,PS4,Capcom,Capcom,2018,0.21,0.1,0.06,0.02
8616,Final Fantasy Fables: Chocobo's Dungeon,final-fantasy-fables-chocobos-dungeon,Role-Playing,Wii,Square Enix,High Horse Entertainment,2008,0.21,0.09,0.0,0.11
8617,Blue Dragon Plus,blue-dragon-plus,Role-Playing,DS,Ignition Entertainment,Mistwalker Corporation / Brownie Brown Inc. / Feelplus Inc.,2009,0.21,0.12,0.03,0.05
8622,Zone of the Enders HD Collection,zone-of-the-enders-hd-collection,Action,X360,Konami Digital Entertainment,Kojima Productions,2012,0.21,0.15,0.03,0.01
8624,Dynasty Warriors 8: Empires,dynasty-warriors-8-empires,Misc,PS4,Tecmo Koei,Unknown,2015,0.21,0.07,0.07,0.04
8627,Dragon's Dogma: Dark Arisen,dragons-dogma-dark-arisen,Role-Playing,PS4,Capcom,Capcom,2017,0.21,0.07,0.07,0.03
8637,Street Fighter x Tekken,street-fighter-x-tekken,Fighting,PSV,Capcom,Capcom,2012,0.21,0.1,0.05,0.01
8645,Dead to Rights: Retribution,dead-to-rights-retribution,Shooter,X360,Namco Bandai,Volatile Games,2010,0.21,0.11,0.08,0.0
8648,Tenchu: Shadow Assassins,tenchu-shadow-assassins,Action,Wii,Ubisoft,Acquire,2009,0.21,0.15,0.01,0.03
8658,Final Fight One,final-fight-one,Fighting,GBA,Capcom,Capcom,2001,0.21,0.09,0.03,0.08
8660,Gallop Racer 2003: A New Breed,gallop-racer-2003-a-new-breed,Sports,PS2,Tecmo,Tecmo,2003,0.21,0.04,0.03,0.12
8675,Castlevania: Lords of Shadow 2,castlevania-lords-of-shadow-2,Action-Adventure,PS3,Konami Digital Entertainment,Mercury Steam,2014,0.2,0.03,0.13,0.02
8682,Disney Art Academy,disney-art-academy,Misc,3DS,Nintendo,Headstrong Games,2016,0.2,0.04,0.06,0.1
8688,Mobile Suit Gundam: Crossfire,mobile-suit-gundam-crossfire,Simulation,PS3,Namco Bandai,Namco Bandai Games America,2006,0.2,0.06,0.0,0.14
8689,Godzilla (2015),godzilla-2015,Action,PS4,Namco Bandai Games,Natsume,2015,0.2,0.11,0.03,0.03
8698,Suikoden Tactics,suikoden-tactics,Strategy,PS2,Konami,Konami,2005,0.2,0.06,0.05,0.07
8703,Crazy Taxi 3: High Roller,crazy-taxi-3-high-roller,Racing,XB,Sega,Hitmaker,2002,0.2,0.14,0.04,0.02
8708,Kung Fu Rider,kung-fu-rider,Action,PS3,Sony Computer Entertainment,SCE Japan Studio,2010,0.2,0.06,0.1,0.01
8741,Le Mans 24 Hours,le-mans-24-hours,Racing,PS2,Infogrames,Melbourne House Pty Ltd.,2001,0.2,0.09,0.07,0.02
8747,Dark Messiah of Might and Magic Elements,dark-messiah-of-might-and-magic-elements,Role-Playing,X360,Ubisoft,Arkane Studios / Floodgate Entertainment / Kuju Entertainment,2008,0.2,0.16,0.02,0.01
8750,WRC: FIA World Rally Championship,wrc-fia-world-rally-championship,Racing,PS3,Unknown,Milestone S.r.l,2010,0.2,0.0,0.14,0.01
8752,Infinite Space,infinite-space,Role-Playing,DS,Sega,PlatinumGames / Nude Maker,2010,0.2,0.06,0.05,0.07
8755,DanceMasters,dancemasters,Misc,X360,Konami,GCP1,2010,0.2,0.15,0.02,0.02
8765,Dragon Ball: Revenge of King Piccolo,dragon-ball-revenge-of-king-piccolo,Action,Wii,Namco Bandai,Bandai Namco Games,2009,0.2,0.12,0.03,0.03
8770,Ogre Battle Saga Episode Five: The March of the Black Queen,ogre-battle-saga-episode-five-the-march-of-the-black-queen,Role-Playing,PS,Atlus,Quest Corporation,1997,0.2,0.06,0.04,0.09
8781,Sniper: Ghost Warrior 2,sniper-ghost-warrior-2,Shooter,X360,City Interactive,City Interactive,2013,0.2,0.06,0.12,0.0
8788,Warriors Orochi,warriors-orochi,Action,PSP,KOEI,Omega Force / Koei Canada,2008,0.2,0.02,0.0,0.18
8790,Earth Defense Force: Insect Armageddon,earth-defense-force-insect-armageddon,Shooter,PS3,D3 Publisher,Vicious Cycle,2011,0.2,0.06,0.04,0.08
8800,Magical Tetris Challenge,magical-tetris-challenge,Puzzle,N64,Capcom,Capcom,1998,0.2,0.13,0.02,0.05
8818,Front Mission Evolved,front-mission-evolved,Shooter,X360,Square Enix,Double Helix Games,2010,0.2,0.1,0.07,0.02
8842,Ridge Racer 6,ridge-racer-6,Racing,X360,Namco,Namco,2005,0.2,0.1,0.02,0.07
8846,Namco Museum Vol.4,namco-museum-vol4,Misc,PS,Namco,Namco,1997,0.2,0.02,0.01,0.16
8852,Atelier Shallie: Alchemists of the Dusk Sea,atelier-shallie-alchemists-of-the-dusk-sea,Role-Playing,PS3,Tecmo Koei,Gust,2015,0.2,0.07,0.03,0.08
8860,Untold Legends: Dark Kingdom,untold-legends-dark-kingdom,Role-Playing,PS3,Sony Online Entertainment,Sony Online Entertainment,2006,0.2,0.14,0.02,0.02
8862,Dante's Inferno,dantes-inferno,Action,PSP,Electronic Arts,Visceral Games,2010,0.2,0.12,0.04,0.01
8864,Arcana Heart 3,arcana-heart-3,Fighting,PS3,Aksys Games,Examu Inc.,2014,0.2,0.04,0.05,0.1
8874,Bleach: The 3rd Phantom,bleach-the-3rd-phantom,Role-Playing,DS,Sega,Sega,2009,0.2,0.1,0.02,0.07
8875,Solatorobo: Red the Hunter,solatorobo-red-the-hunter,Role-Playing,DS,Xseed Games,CyberConnect2,2011,0.2,0.08,0.04,0.07
8899,Armored Core 4,armored-core-4,Simulation,PS3,Sega,From Software,2007,0.2,0.09,0.0,0.09
8900,Shin Megami Tensei: Strange Journey Redux,shin-megami-tensei-strange-journey-redux,Role-Playing,3DS,Atlus,Atlus,2018,0.2,0.08,0.01,0.1
8903,No More Heroes: Heroes' Paradise,no-more-heroes-heroes-paradise,Action,PS3,Konami,FeelPlus,2011,0.2,0.1,0.04,0.04
8924,Injustice: Gods Among Us,injustice-gods-among-us,Fighting,WiiU,Warner Bros. Interactive Entertainment,NetherRealm Studios,2013,0.2,0.09,0.09,0.0
8927,Mana Khemia 2: Fall of Alchemy,mana-khemia-2-fall-of-alchemy,Role-Playing,PS2,NIS America,Gust,2009,0.2,0.07,0.05,0.05
8929,Dead or Alive Paradise,dead-or-alive-paradise,Misc,PSP,Tecmo,Team Ninja,2010,0.2,0.08,0.02,0.07
8937,Odin Sphere: Leifthrasir,odin-sphere-leifthrasir,Role-Playing,PSV,Atlus,Vanillaware,2016,0.19,0.05,0.02,0.1
8939,The King of Fighters XI,the-king-of-fighters-xi,Fighting,PS2,SNK Playmore,SNK Playmore Corporation,2007,0.19,0.07,0.06,0.04
8945,Pac-Man & Galaga Dimensions,pac-man-amp-galaga-dimensions,Action,3DS,Namco Bandai,Namco Bandai Games,2011,0.19,0.1,0.04,0.04
8946,Valkyria Chronicles 4,valkyria-chronicles-4,Strategy,NS,Sega,Sega,2018,0.19,0.12,0.04,0.02
8978,Dynasty Warriors: Gundam 2,dynasty-warriors-gundam-2,Action,X360,Namco Bandai,Omega Force,2009,0.19,0.07,0.03,0.08
8980,Quantum Theory,quantum-theory,Shooter,PS3,Tecmo Koei,Team Tachyon,2010,0.19,0.05,0.09,0.02
9000,Space Invaders Extreme 2,space-invaders-extreme-2,Shooter,DS,Taito,Taito Corporation,2009,0.19,0.17,0.01,0.0
9025,Majin and the Forsaken Kingdom,majin-and-the-forsaken-kingdom,Adventure,X360,Namco Bandai,Game Republic,2010,0.19,0.14,0.03,0.0
9040,Naruto: Ninja Destiny,naruto-ninja-destiny,Fighting,DS,D3Publisher,Takara Tomy,2008,0.19,0.02,0.01,0.16
9061,Project X Zone 2,project-x-zone-2,Role-Playing,3DS,Namco Bandai Games,Monolith Soft,2016,0.19,0.06,0.04,0.09
9062,Silent Hill HD Collection,silent-hill-hd-collection,Action,X360,Konami Digital Entertainment,Konami,2012,0.19,0.11,0.06,0.01
9066,Captain Toad: Treasure Tracker,captain-toad-treasure-tracker,Puzzle,3DS,Nintendo,Nintendo EPD,2018,0.19,0.06,0.04,0.08
9073,Dengeki Bunko Fighting Climax,dengeki-bunko-fighting-climax,Fighting,PS3,Sega,Sega,2015,0.19,0.07,0.0,0.1
9098,50 Cent: Blood on the Sand,50-cent-blood-on-the-sand,Shooter,PS3,THQ,Swordfish Studios,2009,0.19,0.1,0.06,0.01
9103,Toukiden Kiwami,toukiden-kiwami,Action,PS4,Tecmo Koei,Koei Tecmo Games,2015,0.19,0.06,0.07,0.03
9122,Fairy Fencer F,fairy-fencer-f,Role-Playing,PS3,NIS America,Compile Heart,2014,0.19,0.05,0.03,0.09
9123,Street Fighter 30th Anniversary Collection,street-fighter-30th-anniversary-collection,Fighting,NS,Capcom,Capcom,2018,0.19,0.12,0.04,0.01
9127,Armored Core: For Answer,armored-core-for-answer,Simulation,PS3,Ubisoft,From Software,2008,0.19,0.06,0.02,0.1
9150,Tamagotchi Party On!,tamagotchi-party-on,Misc,Wii,Namco Bandai,High Horse Entertainment,2007,0.19,0.12,0.0,0.06
9159,Dynasty Warriors Gundam,dynasty-warriors-gundam,Action,X360,Namco Bandai,Omega Force,2007,0.19,0.15,0.01,0.02
9164,Binary Domain,binary-domain,Action,X360,Sega,Amusement Vision,2012,0.19,0.09,0.07,0.02
9170,Tekken Tag Tournament 2,tekken-tag-tournament-2,Fighting,WiiU,Namco Bandai Games,Bandai Namco Games,2012,0.19,0.09,0.07,0.01
9178,Warriors: Legends of Troy,warriors-legends-of-troy,Action,PS3,Tecmo Koei,Tecmo Koei Canada,2011,0.19,0.06,0.05,0.07
9188,Earth Defense Force: Insect Armageddon,earth-defense-force-insect-armageddon,Shooter,X360,D3 Publisher,Vicious Cycle,2011,0.19,0.1,0.04,0.03
9189,The Surge,the-surge,Action,PS4,Focus Home Interactive,DECK13 Interactive,2017,0.19,0.07,0.08,0.01
9193,Half-Minute Hero,half-minute-hero,Role-Playing,PSP,Xseed Games,Opus Studio,2009,0.19,0.08,0.02,0.07
9200,GRID: Autosport,grid-autosport,Racing,PS3,Codemasters,Codemasters,2014,0.19,0.05,0.1,0.01
9203,Shadows of the Damned,shadows-of-the-damned,Action,X360,Electronic Arts,Grasshopper Manufacture,2011,0.19,0.1,0.06,0.01
9204,Sega GT 2002,sega-gt-2002,Racing,XB,Sega,Wow Entertainment,2002,0.19,0.12,0.03,0.03
9236,Samurai Warriors: State of War,samurai-warriors-state-of-war,Action,PSP,KOEI,Omega Force,2006,0.19,0.07,0.0,0.11
9242,The Munchables,the-munchables,Action,Wii,Namco Bandai,Namco Bandai Games,2009,0.18,0.17,0.0,0.0
9245,Valhalla Knights 3,valhalla-knights-3,Misc,PSV,Xseed Games,Unknown,2013,0.18,0.04,0.01,0.12
9250,Senran Kagura: Estival Versus,senran-kagura-estival-versus,Action,PSV,Xseed Games,Marvelous Entertainment,2016,0.18,0.04,0.03,0.1
9268,Driving Emotion Type-S,driving-emotion-type-s,Racing,PS2,Square,Escape,2001,0.18,0.04,0.03,0.11
9271,Ridge Racer,ridge-racer,Racing,PSV,Namco Bandai Games,Namco Bandai Games / Celius,2012,0.18,0.03,0.08,0.05
9272,Disgaea DS,disgaea-ds,Role-Playing,DS,NIS America,Nippon Ichi Software,2008,0.18,0.11,0.01,0.05
9280,Ar tonelico 2: Melody of Metafalica,ar-tonelico-2-melody-of-metafalica,Role-Playing,PS2,NIS America,Gust,2009,0.18,0.04,0.03,0.11
9318,Mega Man Soccer,mega-man-soccer,Sports,SNES,Capcom,Capcom,1994,0.18,0.04,0.01,0.13
9320,Anarchy Reigns,anarchy-reigns,Action,X360,Sega,PlatinumGames,2013,0.18,0.12,0.02,0.02
9321,Call of Juarez,call-of-juarez,Shooter,X360,Ubisoft,Techland,2007,0.18,0.14,0.02,0.0
9325,Resident Evil: Revelations,resident-evil-revelations,Action,PS4,Capcom,Capcom,2017,0.18,0.06,0.06,0.04
9351,Senran Kagura 2: Deep Crimson,senran-kagura-2-deep-crimson,Action,3DS,Marvelous Entertainment,Tamsoft,2015,0.18,0.06,0.02,0.08
9366,Metal Gear Ac!d 2,metal-gear-acd-2,Strategy,PSP,Konami,Kojima Productions,2006,0.18,0.11,0.01,0.05
9371,Pro Evolution Soccer 2013,pro-evolution-soccer-2013,Sports,3DS,Konami Digital Entertainment,Konami,2013,0.18,0.05,0.02,0.1
9382,Trinity Universe,trinity-universe,Role-Playing,PS3,NIS America,Nippon Ichi Software / Gust,2010,0.18,0.07,0.06,0.03
9424,Danganronpa V3: Killing Harmony,danganronpa-v3-killing-harmony,Adventure,PSV,NIS America,Spike Chunsoft,2017,0.18,0.02,0.01,0.13
9433,Naruto Shippuden: Dragon Blade Chronicles,naruto-shippuden-dragon-blade-chronicles,Action,Wii,Atlus,8ing/Raizing,2010,0.18,0.11,0.02,0.05
9444,Armored Core: Last Raven,armored-core-last-raven,Simulation,PS2,Agetec,From Software,2006,0.18,0.05,0.04,0.08
9453,K-1 World Grand Prix,k-1-world-grand-prix,Sports,PS2,Konami,Konami,2003,0.18,0.04,0.03,0.1
9454,Lego Star Wars: The Force Awakens,lego-star-wars-the-force-awakens,Action-Adventure,PSV,Warner Bros. Interactive Entertainment,TT Fusion,2016,0.18,0.02,0.1,0.02
9474,Dynasty Warriors: Gundam 3,dynasty-warriors-gundam-3,Action,X360,Tecmo Koei,Omega Force,2011,0.18,0.11,0.03,0.02
9482,Velvet Assassin,velvet-assassin,Shooter,X360,SouthPeak Interactive,Replay Studios,2009,0.18,0.14,0.02,0.01
9508,Demon Gaze,demon-gaze,Misc,PSV,NIS America,Unknown,2014,0.17,0.04,0.03,0.09
9513,Time and Eternity,time-and-eternity,Role-Playing,PS3,NIS America,imageepoch Inc.,2013,0.17,0.06,0.03,0.06
9559,Lost in Blue 3,lost-in-blue-3,Adventure,DS,Konami,Konami,2008,0.17,0.09,0.02,0.06
9576,Mega Man 11,mega-man-11,Platform,PS4,Capcom,Capcom,2018,0.17,0.09,0.03,0.03
9583,Let's TAP,lets-tap,Misc,Wii,Sega,PROPE,2009,0.17,0.08,0.06,0.01
9628,Fighter Maker,fighter-maker,Fighting,PS,Agetec,ASCII Entertainment,1999,0.17,0.05,0.04,0.07
9629,Ar nosurge: Ode to an Unborn Star,ar-nosurge-ode-to-an-unborn-star,Role-Playing,PS3,Tecmo Koei,Gust,2014,0.17,0.05,0.04,0.06
9642,Bomberman 64: The Second Attack!,bomberman-64-the-second-attack,Adventure,N64,Vatical Entertainment,Hudson Soft,2000,0.17,0.05,0.01,0.11
9647,Final Fantasy XIV: Stormblood,final-fantasy-xiv-stormblood,MMO,PS4,Square Enix,Square Enix,2017,0.17,0.05,0.06,0.04
9667,Space Griffon VF-9,space-griffon-vf-9,Role-Playing,PS,Atlus,Panther Software,1995,0.17,0.02,0.02,0.12
9672,N3 II: Ninety-Nine Nights,n3-ii-ninety-nine-nights,Action,X360,Konami,Q Entertainment / Phantagram / FeelPlus,2010,0.17,0.06,0.06,0.04
9679,The Cursed Crusade,the-cursed-crusade,Action,PS3,Atlus,Kylotonn Entertainment,2011,0.17,0.07,0.07,0.01
9682,Gallop Racer 2001,gallop-racer-2001,Sports,PS2,Tecmo,Tecmo,2001,0.17,0.05,0.04,0.06
9694,Beat Down: Fists of Vengeance,beat-down-fists-of-vengeance,Action,PS2,Capcom,Cavia Inc.,2005,0.17,0.04,0.03,0.09
9726,Disney Golf,disney-golf,Sports,PS2,Electronic Arts,Tikipod,2002,0.17,0.07,0.06,0.02
9732,Clock Tower II: The Struggle Within,clock-tower-ii-the-struggle-within,Adventure,PS,Agetec,Human Entertainment,1999,0.17,0.02,0.01,0.12
9739,Hyperdimension Neptunia Victory,hyperdimension-neptunia-victory,Role-Playing,PS3,Compile Heart,Idea Factory,2013,0.17,0.05,0.04,0.06
9749,Bomberman Land,bomberman-land,Misc,Wii,Hudson Soft,Hudson Soft,2008,0.17,0.11,0.02,0.03
9753,NBA Street Homecourt,nba-street-homecourt,Sports,PS3,Electronic Arts,EA Canada,2007,0.17,0.13,0.01,0.0
9761,Lost Kingdoms,lost-kingdoms,Role-Playing,GC,Activision,From Software,2002,0.17,0.1,0.02,0.04
9789,Zoo Keeper,zoo-keeper,Puzzle,DS,Ignition Entertainment,"Buddiez, Inc.",2005,0.17,0.1,0.01,0.05
9804,Cubivore: Survival of the Fittest,cubivore-survival-of-the-fittest,Adventure,GC,Atlus,Saru Brunei / Intelligent Systems,2002,0.17,0.01,0.0,0.15
9805,Doctor Lautrec and the Forgotten Knights,doctor-lautrec-and-the-forgotten-knights,Adventure,3DS,Konami,Konami,2011,0.17,0.07,0.05,0.03
9820,Ride 2,ride-2,Racing,PS4,Milestone S.r.l,Milestone S.r.l.,2017,0.16,0.07,0.06,0.01
9825,Castlevania Judgment,castlevania-judgment,Fighting,Wii,Konami,Konami / Eighting,2008,0.16,0.12,0.02,0.01
9830,Akiba's Trip: Undead & Undressed,akibas-trip-undead-amp-undressed,Action,PSV,Xseed Games,Acquire,2014,0.16,0.04,0.02,0.08
9840,Clash of the Titans: The Videogame,clash-of-the-titans-the-videogame,Action,X360,Namco Bandai,Game Republic,2010,0.16,0.08,0.06,0.0
9847,F1 Championship Season 2000,f1-championship-season-2000,Racing,PS2,Electronic Arts,EA Sports,2000,0.16,0.06,0.05,0.03
9865,Guilty Gear Judgment,guilty-gear-judgment,Fighting,PSP,Majesco,Arc System Works,2006,0.16,0.13,0.0,0.02
9882,El Shaddai: Ascension of the Metatron,el-shaddai-ascension-of-the-metatron,Action,X360,Ignition Entertainment,Ignition Entertainment,2011,0.16,0.07,0.05,0.03
9889,Digimon Story: Cyber Sleuth - Hacker's Memory,digimon-story-cyber-sleuth-hackers-memory,Role-Playing,PS4,Namco Bandai Games,Media.Vision,2018,0.16,0.05,0.05,0.04
9890,Marble Saga: Kororinpa,marble-saga-kororinpa,Puzzle,Wii,Konami,Hudson Soft,2009,0.16,0.09,0.05,0.0
9906,True Swing Golf,true-swing-golf,Sports,DS,Nintendo,Tikipod,2006,0.16,0.11,0.0,0.04
9918,Naruto Shippuden: Ultimate Ninja Storm Legacy,naruto-shippuden-ultimate-ninja-storm-legacy,Fighting,PS4,Namco Bandai Games,CyberConnect2,2017,0.16,0.07,0.04,0.03
9919,Warriors Orochi 3,warriors-orochi-3,Action,X360,Tecmo Koei,Omega Force,2012,0.16,0.09,0.03,0.03
9924,Berserk and the Band of the Hawk,berserk-and-the-band-of-the-hawk,Action,PS4,Tecmo Koei,Omega Force,2017,0.16,0.07,0.02,0.05
9925,Dewy's Adventure,dewys-adventure,Platform,Wii,Konami,Konami,2007,0.16,0.14,0.0,0.01
9942,The King of Fighters XII,the-king-of-fighters-xii,Fighting,PS3,Ignition Entertainment,SNK Playmore Corporation,2009,0.16,0.11,0.01,0.03
9957,BlazBlue: Chrono Phantasma Extend,blazblue-chrono-phantasma-extend,Fighting,PS4,Aksys Games,Arc System Works,2015,0.16,0.08,0.04,0.02
9963,Klonoa,klonoa,Platform,Wii,Namco Bandai,Paon Corporation,2009,0.16,0.1,0.02,0.03
9973,Innocent Life: A Futuristic Harvest Moon,innocent-life-a-futuristic-harvest-moon,Simulation,PSP,Natsume,ArtePiazza,2007,0.16,0.08,0.03,0.03
10013,Yomawari: Night Alone,yomawari-night-alone,Adventure,PSV,NIS America,Nippon Ichi Software,2016,0.16,0.05,0.02,0.07
10015,Custom Robo Arena,custom-robo-arena,Fighting,DS,Nintendo,Noise Inc.,2007,0.16,0.01,0.02,0.12
10021,Deadly Premonition: The Director's Cut,deadly-premonition-the-directors-cut,Action,PS3,Rising Star Games,Access Games,2013,0.16,0.08,0.05,0.0
10028,Disgaea 4: A Promise Unforgotten,disgaea-4-a-promise-unforgotten,Misc,PSV,NIS America,Unknown,2020,0.16,0.03,0.03,0.08
10029,Konami Krazy Racers,konami-krazy-racers,Racing,GBA,Konami,KCEK,2001,0.16,0.09,0.03,0.04
10032,Valkyria Revolution,valkyria-revolution,Role-Playing,PS4,Sega,Media.Vision,2017,0.16,0.04,0.03,0.07
10036,Mr. Driller 2,mr-driller-2,Puzzle,GBA,Namco,Namco,2005,0.16,0.0,0.0,0.15
10045,Dragon Ball: Origins 2,dragon-ball-origins-2,Action,DS,Namco Bandai,Game Republic,2010,0.16,0.05,0.02,0.08
10050,Yu-Gi-Oh! 5D's: Duel Transer,yu-gi-oh-5ds-duel-transer,Strategy,Wii,Konami,Konami,2010,0.16,0.11,0.02,0.02
10051,Dynasty Warriors 8: Xtreme Legends,dynasty-warriors-8-xtreme-legends,Misc,PS3,Tecmo Koei,Unknown,2014,0.16,0.02,0.02,0.11
10055,Shinobido 2: Revenge of Zen,shinobido-2-revenge-of-zen,Action,PSV,Namco Bandai,Acquire,2012,0.16,0.05,0.06,0.02
10056,Mugen Souls,mugen-souls,Role-Playing,PS3,NIS America,Compile Heart,2012,0.16,0.04,0.03,0.08
10058,Naruto Powerful Shippuden,naruto-powerful-shippuden,Action-Adventure,3DS,Namco Bandai Games,Namco Bandai Games,2013,0.16,0.08,0.02,0.04
10065,Psychic Force,psychic-force,Fighting,PS,Acclaim Entertainment,Taito Corporation,1996,0.16,0.01,0.01,0.13
10066,Castlevania: Lords of Shadow - Mirror of Fate,castlevania-lords-of-shadow-mirror-of-fate,Action-Adventure,3DS,Konami Digital Entertainment,Mercury Steam,2013,0.16,0.04,0.08,0.03
10072,Time Hollow,time-hollow,Adventure,DS,Konami,Tenky,2008,0.16,0.03,0.01,0.11
10082,Bomberman Land Touch! 2,bomberman-land-touch-2,Puzzle,DS,Hudson Entertainment,Hudson Soft,2008,0.16,0.13,0.0,0.01
10096,Arcana Heart,arcana-heart,Fighting,PS2,Atlus,Examu Inc.,2008,0.16,0.06,0.05,0.04
10100,Xenoblade Chronicles 2: Torna ~ The Golden Country,xenoblade-chronicles-2-torna-the-golden-country,Role-Playing,NS,Nintendo,Monolith Soft,2018,0.16,0.08,0.05,0.02
10113,Gravity Rush Remastered,gravity-rush-remastered,Action-Adventure,PS4,Sony Computer Entertainment,Bluepoint Games,2016,0.16,0.02,0.06,0.05
10123,Fist of the North Star: Ken's Rage,fist-of-the-north-star-kens-rage,Action,X360,Tecmo Koei,Tecmo Koei Games,2010,0.16,0.07,0.02,0.06
10128,Namco Museum Vol.5,namco-museum-vol5,Misc,PS,Namco,Namco,1997,0.15,0.02,0.01,0.12
